window_idx,window_label,event_id,position,condition,rep,json_valid,action_str,action_class,max_uncertainty,threshold_permitted,whitelist_permitted,combined_permitted,detection_tp,detection_tn,detection_fp,detection_fn,llm_latency_ms,completion_tokens,prompt_tokens,reasoning_tokens
3737,0,5,onset,A,2,1,Monitor sensor data for pressure and flow anomalies,monitor,0.135529,1,1,1,0,1,0,0,2297.6,30,79,0
3737,0,5,onset,A,3,1,Monitor sensor data for leaks and pressure changes,monitor,0.135529,1,1,1,0,1,0,0,2536.7,79,79,0
3737,0,5,onset,A,4,1,Monitor the water pressure in the distribution system using the pressure sensor,monitor,0.135529,1,1,1,0,1,0,0,2501.3,62,79,0
3737,0,5,onset,A,5,1,Monitor and adjust water flow based on sensor data,monitor,0.135529,1,1,1,0,1,0,0,2394.1,49,79,0
3737,0,5,onset,A,6,1,Monitor and adjust water flow based on sensor data,monitor,0.135529,1,1,1,0,1,0,0,2494.4,75,79,0
3737,0,5,onset,A,7,1,Monitor the water pressure and flow rate in the distribution lines,monitor,0.135529,1,1,1,0,1,0,0,2360.2,64,79,0
3737,0,5,onset,A,8,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.135529,1,1,1,0,1,0,0,2341.7,48,79,0
3737,0,5,onset,A,9,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.135529,1,1,1,0,1,0,0,2401.9,48,79,0
3738,0,5,onset,A,0,1,Monitor sensor data for leaks and ensure system integrity,monitor,0.174864,1,1,1,0,1,0,0,2377.9,43,79,0
3738,0,5,onset,A,1,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.174864,1,1,1,0,1,0,0,2418.6,50,79,0
3738,0,5,onset,A,2,0,,unclear,0.174864,1,1,1,0,0,0,0,2409.3,49,79,0
3738,0,5,onset,A,3,0,,unclear,0.174864,1,1,1,0,0,0,0,2381.8,48,79,0
3738,0,5,onset,A,4,0,,unclear,0.174864,1,1,1,0,0,0,0,2422.0,49,79,0
3738,0,5,onset,A,5,1,Monitor the water pressure in the distribution network,monitor,0.174864,1,1,1,0,1,0,0,2385.1,51,79,0
3738,0,5,onset,A,6,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.174864,1,1,1,0,1,0,0,2399.5,50,79,0
3738,0,5,onset,A,7,1,Monitor and adjust flow rate based on sensor readings,monitor,0.174864,1,1,1,0,1,0,0,2593.5,118,79,0
3738,0,5,onset,A,8,0,,unclear,0.174864,1,1,1,0,0,0,0,2392.0,49,79,0
3738,0,5,onset,A,9,1,Monitor sensor data for pressure and flow anomalies,monitor,0.174864,1,1,1,0,1,0,0,2371.6,39,79,0
3739,0,5,onset,A,0,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.201867,1,1,1,0,1,0,0,2401.7,50,79,0
3739,0,5,onset,A,1,0,,unclear,0.201867,1,1,1,0,0,0,0,2607.0,103,79,0
3739,0,5,onset,A,2,1,Monitor and adjust the water pressure in the distribution network based on real-time sensor data.,monitor,0.201867,1,1,1,0,1,0,0,2486.2,79,79,0
3739,0,5,onset,A,3,0,,unclear,0.201867,1,1,1,0,0,0,0,2386.0,54,79,0
3739,0,5,onset,A,4,0,,unclear,0.201867,1,1,1,0,0,0,0,2372.9,46,79,0
3739,0,5,onset,A,5,1,Monitor and adjust water flow based on sensor readings,monitor,0.201867,1,1,1,0,1,0,0,2489.5,72,79,0
3739,0,5,onset,A,6,1,Monitor sensor data for pressure and flow anomalies,monitor,0.201867,1,1,1,0,1,0,0,2518.4,78,79,0
3739,0,5,onset,A,7,1,Monitor and adjust water flow based on sensor data,monitor,0.201867,1,1,1,0,1,0,0,2388.1,50,79,0
3739,0,5,onset,A,8,1,Monitor sensor data for potential failures,monitor,0.201867,1,1,1,0,1,0,0,2416.2,58,79,0
3739,0,5,onset,A,9,1,Monitor the water pressure in the distribution lines,monitor,0.201867,1,1,1,0,1,0,0,2367.5,51,79,0
3740,0,5,onset,A,0,1,Monitor and adjust water flow based on sensor data,monitor,0.220710,1,1,1,0,1,0,0,2394.3,48,79,0
3740,0,5,onset,A,1,0,,unclear,0.220710,1,1,1,0,0,0,0,2512.6,83,79,0
3740,0,5,onset,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.220710,1,1,1,0,1,0,0,2343.8,32,79,0
3740,0,5,onset,A,3,1,Monitor and adjust water flow based on sensor data,monitor,0.220710,1,1,1,0,1,0,0,2354.0,45,79,0
3740,0,5,onset,A,4,1,Monitor and adjust the flow rate of the water distribution network based on sensor data,monitor,0.220710,1,1,1,0,1,0,0,2348.0,38,79,0
3740,0,5,onset,A,5,1,Monitor the water flow rate and pressure in the distribution network using the current sensor data.,monitor,0.220710,1,1,1,0,1,0,0,2477.2,56,79,0
3740,0,5,onset,A,6,1,Check for low water pressure in the distribution network,monitor,0.220710,1,1,1,0,1,0,0,2328.2,39,79,0
3740,0,5,onset,A,7,0,,unclear,0.220710,1,1,1,0,0,0,0,2420.2,50,79,0
3740,0,5,onset,A,8,1,Monitor and adjust water flow based on sensor data,monitor,0.220710,1,1,1,0,1,0,0,2499.9,76,79,0
3740,0,5,onset,A,9,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.220710,1,1,1,0,1,0,0,2462.2,67,79,0
3808,1,5,recovery,A,0,1,Monitor and adjust water flow rates based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2417.2,43,79,0
3808,1,5,recovery,A,1,0,,unclear,0.244512,1,1,1,0,0,0,0,2623.5,110,79,0
3808,1,5,recovery,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2364.8,48,79,0
3808,1,5,recovery,A,3,0,,unclear,0.244512,1,1,1,0,0,0,0,2520.6,75,79,0
3808,1,5,recovery,A,4,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2458.2,49,79,0
3808,1,5,recovery,A,5,0,,unclear,0.244512,1,1,1,0,0,0,0,2430.1,55,79,0
3808,1,5,recovery,A,6,0,,unclear,0.244512,1,1,1,0,0,0,0,2528.9,77,79,0
3808,1,5,recovery,A,7,1,Monitor and adjust water flow based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2365.2,46,79,0
3808,1,5,recovery,A,8,1,Monitor the water flow and pressure in the distribution network to detect any anomalies,monitor,0.244512,1,1,1,0,0,0,1,2660.1,96,79,0
3808,1,5,recovery,A,9,1,Monitor and adjust water flow rates based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2466.4,69,79,0
3809,1,5,recovery,A,0,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.244512,1,1,1,0,0,0,1,2448.6,59,79,0
3809,1,5,recovery,A,1,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.244512,1,1,1,0,0,0,1,2365.0,58,79,0
3809,1,5,recovery,A,2,1,Monitor sensor data for leaks or pressure issues,monitor,0.244512,1,1,1,0,0,0,1,2445.1,63,79,0
3809,1,5,recovery,A,3,1,Monitor the water pressure in the distribution network,monitor,0.244512,1,1,1,0,0,0,1,2315.3,43,79,0
3809,1,5,recovery,A,4,1,Monitor and adjust the water pressure in the distribution network based on sensor readings.,monitor,0.244512,1,1,1,0,0,0,1,2480.1,64,79,0
3809,1,5,recovery,A,5,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.244512,1,1,1,0,0,0,1,2448.3,79,79,0
3809,1,5,recovery,A,6,0,,unclear,0.244512,1,1,1,0,0,0,0,14228.7,4096,79,0
3809,1,5,recovery,A,7,0,,unclear,0.244512,1,1,1,0,0,0,0,2480.9,54,79,0
3809,1,5,recovery,A,8,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.244512,1,1,1,0,0,0,1,2434.5,72,79,0
3809,1,5,recovery,A,9,1,Monitor sensor data for leaks and pressure changes,monitor,0.244512,1,1,1,0,0,0,1,2384.1,64,79,0
3810,1,5,recovery,A,0,0,,unclear,0.244512,1,1,1,0,0,0,0,2505.0,89,79,0
3810,1,5,recovery,A,1,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.244512,1,1,1,0,0,0,1,2442.4,64,79,0
3810,1,5,recovery,A,2,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.244512,1,1,1,0,0,0,1,2381.6,46,79,0
3810,1,5,recovery,A,3,0,,unclear,0.244512,1,1,1,0,0,0,0,2408.5,52,79,0
3810,1,5,recovery,A,4,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.244512,1,1,1,0,0,0,1,2517.7,83,79,0
3810,1,5,recovery,A,5,1,Monitor sensor status for pressure and flow parameters,monitor,0.244512,1,1,1,0,0,0,1,2380.9,51,79,0
3810,1,5,recovery,A,6,1,Monitor the water pressure in the distribution lines and identify any leaks or pressure drops.,monitor,0.244512,1,1,1,0,0,0,1,2390.7,68,79,0
3810,1,5,recovery,A,7,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2336.6,53,79,0
3810,1,5,recovery,A,8,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.244512,1,1,1,0,0,0,1,2428.8,62,79,0
3810,1,5,recovery,A,9,0,,unclear,0.244512,1,1,1,0,0,0,0,2359.2,53,79,0
3811,1,5,recovery,A,0,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.244512,1,1,1,0,0,0,1,2389.8,48,79,0
3811,1,5,recovery,A,1,1,Monitor and adjust water flow based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2404.3,46,79,0
3811,1,5,recovery,A,2,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.244512,1,1,1,0,0,0,1,2445.3,64,79,0
3811,1,5,recovery,A,3,1,Monitor and adjust the water pressure in the distribution network based on sensor readings.,monitor,0.244512,1,1,1,0,0,0,1,2359.4,54,79,0
3811,1,5,recovery,A,4,0,,unclear,0.244512,1,1,1,0,0,0,0,2386.6,50,79,0
3811,1,5,recovery,A,5,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2408.0,50,79,0
3811,1,5,recovery,A,6,1,Monitor and adjust water flow based on sensor data,monitor,0.244512,1,1,1,0,0,0,1,2378.2,45,79,0
3811,1,5,recovery,A,7,1,Monitor for system instability and trigger alert if detected,safety,0.244512,1,1,1,1,0,0,0,2450.6,59,79,0
3811,1,5,recovery,A,8,0,,unclear,0.244512,1,1,1,0,0,0,0,2383.0,53,79,0
3811,1,5,recovery,A,9,0,,unclear,0.244512,1,1,1,0,0,0,0,2383.7,55,79,0
3812,1,5,recovery,A,0,0,,unclear,0.244512,1,1,1,0,0,0,0,2492.1,81,79,0
3812,1,5,recovery,A,1,0,,unclear,0.244512,1,1,1,0,0,0,0,2436.4,52,79,0
3812,1,5,recovery,A,2,0,,unclear,0.244512,1,1,1,0,0,0,0,2495.7,65,79,0
3812,1,5,recovery,A,3,0,,unclear,0.244512,1,1,1,0,0,0,0,2466.9,82,79,0
3812,1,5,recovery,A,4,1,Monitor for high water pressure and detect leaks,monitor,0.244512,1,1,1,0,0,0,1,2477.7,75,79,0
3812,1,5,recovery,A,5,1,Monitor sensor data for leaks and pressure changes,monitor,0.244512,1,1,1,0,0,0,1,2463.9,61,79,0
3812,1,5,recovery,A,6,0,,unclear,0.244512,1,1,1,0,0,0,0,2370.9,49,79,0
3812,1,5,recovery,A,7,1,Monitor the water flow rate and pressure in the distribution network,monitor,0.244512,1,1,1,0,0,0,1,2424.3,64,79,0
3812,1,5,recovery,A,8,0,,unclear,0.244512,1,1,1,0,0,0,0,2603.0,130,79,0
3812,1,5,recovery,A,9,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.244512,1,1,1,0,0,0,1,2352.8,48,79,0
144,0,,normal_baseline,A,0,0,,unclear,0.150880,1,1,1,0,0,0,0,2520.2,84,79,0
144,0,,normal_baseline,A,1,0,,unclear,0.150880,1,1,1,0,0,0,0,2454.6,61,79,0
144,0,,normal_baseline,A,2,1,Monitor the water pressure and flow rate in the distribution network using the current sensor data.,monitor,0.150880,1,1,1,0,1,0,0,2474.2,56,79,0
144,0,,normal_baseline,A,3,0,,unclear,0.150880,1,1,1,0,0,0,0,2483.1,85,79,0
144,0,,normal_baseline,A,4,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.150880,1,1,1,0,1,0,0,2519.9,70,79,0
144,0,,normal_baseline,A,5,1,Monitor sensor data for leaks and ensure compliance with safety standards.,monitor,0.150880,1,1,1,0,1,0,0,2366.8,49,79,0
144,0,,normal_baseline,A,6,1,Monitor and adjust water pressure in the distribution system based on sensor readings,monitor,0.150880,1,1,1,0,1,0,0,2454.7,71,79,0
144,0,,normal_baseline,A,7,0,,unclear,0.150880,1,1,1,0,0,0,0,2344.1,54,79,0
144,0,,normal_baseline,A,8,1,Monitor and adjust the water pressure in the distribution network based on sensor readings,monitor,0.150880,1,1,1,0,1,0,0,2461.6,68,79,0
144,0,,normal_baseline,A,9,1,Monitor sensor data for potential failures or anomalies,monitor,0.150880,1,1,1,0,1,0,0,2545.3,77,79,0
2086,0,,normal_baseline,A,0,1,Monitor the water flow rate and pressure in the distribution network,monitor,0.148647,1,1,1,0,1,0,0,2408.3,66,79,0
2086,0,,normal_baseline,A,1,0,,unclear,0.148647,1,1,1,0,0,0,0,2504.4,93,79,0
2086,0,,normal_baseline,A,2,0,,unclear,0.148647,1,1,1,0,0,0,0,2530.8,89,79,0
2086,0,,normal_baseline,A,3,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.148647,1,1,1,0,1,0,0,2480.5,70,79,0
2086,0,,normal_baseline,A,4,1,Monitor and adjust water pressure in the distribution network based on sensor readings,monitor,0.148647,1,1,1,0,1,0,0,2522.1,73,79,0
2086,0,,normal_baseline,A,5,1,Monitor the water pressure in the distribution system and adjust the pump accordingly,monitor,0.148647,1,1,1,0,1,0,0,2491.8,59,79,0
2086,0,,normal_baseline,A,6,1,Monitor the water flow and pressure in the distribution network using real-time sensors.,monitor,0.148647,1,1,1,0,1,0,0,2531.0,83,79,0
2086,0,,normal_baseline,A,7,0,,unclear,0.148647,1,1,1,0,0,0,0,2401.0,48,79,0
2086,0,,normal_baseline,A,8,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.148647,1,1,1,0,1,0,0,2543.0,66,79,0
2086,0,,normal_baseline,A,9,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.148647,1,1,1,0,1,0,0,2355.8,50,79,0
0,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate to ensure optimal distribution,monitor,0.298679,1,1,1,0,1,0,0,2506.8,80,79,0
0,0,,normal_baseline,A,1,1,Monitor the water pressure in the distribution lines,monitor,0.298679,1,1,1,0,1,0,0,2451.8,51,79,0
0,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.298679,1,1,1,0,1,0,0,2404.2,47,79,0
0,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor data,monitor,0.298679,1,1,1,0,1,0,0,2400.9,42,79,0
0,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.298679,1,1,1,0,1,0,0,2495.9,68,79,0
0,0,,normal_baseline,A,5,1,Monitor sensor data for potential failures or anomalies,monitor,0.298679,1,1,1,0,1,0,0,2496.0,72,79,0
0,0,,normal_baseline,A,6,1,Monitor sensor status and trigger maintenance if critical conditions are detected.,monitor,0.298679,1,1,1,0,1,0,0,2435.1,61,79,0
0,0,,normal_baseline,A,7,0,,unclear,0.298679,1,1,1,0,0,0,0,2501.1,87,79,0
0,0,,normal_baseline,A,8,1,Monitor and adjust water flow rate based on sensor data,monitor,0.298679,1,1,1,0,1,0,0,2372.0,49,79,0
0,0,,normal_baseline,A,9,0,,unclear,0.298679,1,1,1,0,0,0,0,2584.8,76,79,0
3015,0,,normal_baseline,A,0,0,,unclear,0.211965,1,1,1,0,0,0,0,2544.0,129,79,0
3015,0,,normal_baseline,A,1,1,Monitor the water pressure in the distribution network and adjust the pump accordingly.,monitor,0.211965,1,1,1,0,1,0,0,2416.7,68,79,0
3015,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.211965,1,1,1,0,1,0,0,2385.5,50,79,0
3015,0,,normal_baseline,A,3,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.211965,1,1,1,0,1,0,0,2447.6,70,79,0
3015,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.211965,1,1,1,0,1,0,0,2429.9,48,79,0
3015,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor data,monitor,0.211965,1,1,1,0,1,0,0,2474.8,50,79,0
3015,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.211965,1,1,1,0,1,0,0,2405.1,50,79,0
3015,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor readings,monitor,0.211965,1,1,1,0,1,0,0,2442.0,50,79,0
3015,0,,normal_baseline,A,8,1,Monitor and adjust water flow based on sensor data,monitor,0.211965,1,1,1,0,1,0,0,2460.3,75,79,0
3015,0,,normal_baseline,A,9,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.211965,1,1,1,0,1,0,0,2376.7,66,79,0
4031,0,,normal_baseline,A,0,1,Monitor and adjust flow rate based on sensor data,monitor,0.199234,1,1,1,0,1,0,0,2339.0,48,79,0
4031,0,,normal_baseline,A,1,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.199234,1,1,1,0,1,0,0,2399.2,48,79,0
4031,0,,normal_baseline,A,2,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.199234,1,1,1,0,1,0,0,2400.1,48,79,0
4031,0,,normal_baseline,A,3,1,Monitor the water pressure and flow rate in the distribution network.,monitor,0.199234,1,1,1,0,1,0,0,2456.7,68,79,0
4031,0,,normal_baseline,A,4,1,Monitor and adjust the flow rate of the water distribution network based on real-time sensor data.,monitor,0.199234,1,1,1,0,1,0,0,2414.6,72,79,0
4031,0,,normal_baseline,A,5,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.199234,1,1,1,0,1,0,0,2435.1,57,79,0
4031,0,,normal_baseline,A,6,1,Monitor and adjust water pressure in the distribution network based on sensor readings,monitor,0.199234,1,1,1,0,1,0,0,2565.1,74,79,0
4031,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.199234,1,1,1,0,1,0,0,2379.5,48,79,0
4031,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.199234,1,1,1,0,1,0,0,2356.5,48,79,0
4031,0,,normal_baseline,A,9,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.199234,1,1,1,0,1,0,0,2429.4,57,79,0
545,0,,normal_baseline,A,0,0,,unclear,0.193466,1,1,1,0,0,0,0,2395.7,55,79,0
545,0,,normal_baseline,A,1,1,Monitor the water pressure and flow rate in the distribution network using real-time sensors.,monitor,0.193466,1,1,1,0,1,0,0,2482.3,84,79,0
545,0,,normal_baseline,A,2,1,Monitor water pressure and flow rate in the distribution network,monitor,0.193466,1,1,1,0,1,0,0,2457.1,50,79,0
545,0,,normal_baseline,A,3,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.193466,1,1,1,0,1,0,0,2429.4,51,79,0
545,0,,normal_baseline,A,4,1,Monitor the water pressure in the distribution network using the pressure sensor,monitor,0.193466,1,1,1,0,1,0,0,2456.0,65,79,0
545,0,,normal_baseline,A,5,1,Check for low water pressure in the distribution network,monitor,0.193466,1,1,1,0,1,0,0,2323.8,37,79,0
545,0,,normal_baseline,A,6,1,Monitor the water pressure in the distribution network and adjust the pump accordingly.,monitor,0.193466,1,1,1,0,1,0,0,2431.4,50,79,0
545,0,,normal_baseline,A,7,0,,unclear,0.193466,1,1,1,0,0,0,0,14165.2,4096,79,0
545,0,,normal_baseline,A,8,1,Check for water pressure in the distribution system,monitor,0.193466,1,1,1,0,1,0,0,2554.8,45,79,0
545,0,,normal_baseline,A,9,1,Monitor and adjust water flow rates based on sensor data,monitor,0.193466,1,1,1,0,1,0,0,2434.9,49,79,0
598,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.212174,1,1,1,0,1,0,0,2406.3,47,79,0
598,0,,normal_baseline,A,1,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.212174,1,1,1,0,1,0,0,2548.5,96,79,0
598,0,,normal_baseline,A,2,1,Monitor and adjust water flow based on sensor data,monitor,0.212174,1,1,1,0,1,0,0,2309.3,45,79,0
598,0,,normal_baseline,A,3,1,Monitor sensor data for leaks and pressure changes,monitor,0.212174,1,1,1,0,1,0,0,2553.2,61,79,0
598,0,,normal_baseline,A,4,1,Monitor and adjust water flow based on sensor data,monitor,0.212174,1,1,1,0,1,0,0,2463.8,74,79,0
598,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor data,monitor,0.212174,1,1,1,0,1,0,0,2391.5,62,79,0
598,0,,normal_baseline,A,6,1,Monitor the water pressure and flow rate in the distribution network using real-time sensors.,monitor,0.212174,1,1,1,0,1,0,0,2440.1,61,79,0
598,0,,normal_baseline,A,7,1,Monitor sensor status and trigger maintenance if any critical conditions are detected.,monitor,0.212174,1,1,1,0,1,0,0,2530.9,62,79,0
598,0,,normal_baseline,A,8,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.212174,1,1,1,0,1,0,0,2346.7,49,79,0
598,0,,normal_baseline,A,9,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.212174,1,1,1,0,1,0,0,2420.6,50,79,0
1525,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.180662,1,1,1,0,1,0,0,2498.5,81,79,0
1525,0,,normal_baseline,A,1,1,Monitor the water flow and pressure in the distribution network,monitor,0.180662,1,1,1,0,1,0,0,2472.8,58,79,0
1525,0,,normal_baseline,A,2,1,Monitor sensor data for potential failures or anomalies,monitor,0.180662,1,1,1,0,1,0,0,2341.8,29,79,0
1525,0,,normal_baseline,A,3,0,,unclear,0.180662,1,1,1,0,0,0,0,2455.5,55,79,0
1525,0,,normal_baseline,A,4,0,,unclear,0.180662,1,1,1,0,0,0,0,13892.4,4096,79,0
1525,0,,normal_baseline,A,5,1,Monitor and adjust water flow based on sensor data,monitor,0.180662,1,1,1,0,1,0,0,2542.0,48,79,0
1525,0,,normal_baseline,A,6,1,Monitor the water pressure and flow rate in the distribution network to ensure it meets safety standards.,monitor,0.180662,1,1,1,0,1,0,0,2427.2,66,79,0
1525,0,,normal_baseline,A,7,1,Monitor and adjust water flow based on sensor data,monitor,0.180662,1,1,1,0,1,0,0,2325.9,42,79,0
1525,0,,normal_baseline,A,8,1,Monitor and adjust water pressure in the distribution network based on sensor readings,monitor,0.180662,1,1,1,0,1,0,0,2500.2,80,79,0
1525,0,,normal_baseline,A,9,0,,unclear,0.180662,1,1,1,0,0,0,0,2404.4,49,79,0
568,0,,normal_baseline,A,0,1,Monitor sensor data for potential failures or anomalies,monitor,0.159081,1,1,1,0,1,0,0,2625.7,87,79,0
568,0,,normal_baseline,A,1,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.159081,1,1,1,0,1,0,0,2426.8,48,79,0
568,0,,normal_baseline,A,2,1,Monitor sensor data for leaks or pressure issues,monitor,0.159081,1,1,1,0,1,0,0,2498.5,62,79,0
568,0,,normal_baseline,A,3,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.159081,1,1,1,0,1,0,0,2386.6,50,79,0
568,0,,normal_baseline,A,4,1,Monitor the water pressure in the distribution lines,monitor,0.159081,1,1,1,0,1,0,0,2393.7,50,79,0
568,0,,normal_baseline,A,5,0,,unclear,0.159081,1,1,1,0,0,0,0,2464.6,75,79,0
568,0,,normal_baseline,A,6,0,,unclear,0.159081,1,1,1,0,0,0,0,2436.4,49,79,0
568,0,,normal_baseline,A,7,0,,unclear,0.159081,1,1,1,0,0,0,0,2613.5,114,79,0
568,0,,normal_baseline,A,8,1,Monitor the water pressure in the distribution lines,monitor,0.159081,1,1,1,0,1,0,0,2395.7,50,79,0
568,0,,normal_baseline,A,9,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.159081,1,1,1,0,1,0,0,2522.3,63,79,0
25,0,,normal_baseline,A,0,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.238194,1,1,1,0,1,0,0,2580.0,71,79,0
25,0,,normal_baseline,A,1,1,Monitor the water pressure and flow rate in the distribution network to ensure it meets safety standards.,monitor,0.238194,1,1,1,0,1,0,0,2477.0,76,79,0
25,0,,normal_baseline,A,2,1,Monitor the water temperature and flow rate in the distribution network using the current sensor data.,monitor,0.238194,1,1,1,0,1,0,0,2437.2,65,79,0
25,0,,normal_baseline,A,3,1,Monitor and adjust flow rate based on sensor data,monitor,0.238194,1,1,1,0,1,0,0,2421.8,45,79,0
25,0,,normal_baseline,A,4,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.238194,1,1,1,0,1,0,0,2413.3,50,79,0
25,0,,normal_baseline,A,5,1,Monitor the water pressure in the distribution system using the pressure sensor and compare it to the threshold value.,monitor,0.238194,1,1,1,0,1,0,0,2487.2,71,79,0
25,0,,normal_baseline,A,6,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.238194,1,1,1,0,1,0,0,2393.2,51,79,0
25,0,,normal_baseline,A,7,1,Monitor the water flow and pressure in the distribution network,monitor,0.238194,1,1,1,0,1,0,0,2320.4,43,79,0
25,0,,normal_baseline,A,8,1,Monitor sensor data for potential failures or anomalies,monitor,0.238194,1,1,1,0,1,0,0,2391.6,42,79,0
25,0,,normal_baseline,A,9,0,,unclear,0.238194,1,1,1,0,0,0,0,2513.3,76,79,0
985,0,,normal_baseline,A,0,1,Monitor sensor data for leaks and ensure compliance with safety standards.,monitor,0.150880,1,1,1,0,1,0,0,2437.3,67,79,0
985,0,,normal_baseline,A,1,1,Monitor and adjust water flow based on sensor data,monitor,0.150880,1,1,1,0,1,0,0,2439.4,48,79,0
985,0,,normal_baseline,A,2,1,Monitor sensor data for leaks and pressure fluctuations,monitor,0.150880,1,1,1,0,1,0,0,2464.2,62,79,0
985,0,,normal_baseline,A,3,0,,unclear,0.150880,1,1,1,0,0,0,0,2378.8,56,79,0
985,0,,normal_baseline,A,4,0,,unclear,0.150880,1,1,1,0,0,0,0,2728.9,162,79,0
985,0,,normal_baseline,A,5,1,Monitor and adjust water pressure in the distribution network based on sensor readings.,monitor,0.150880,1,1,1,0,1,0,0,2451.3,70,79,0
985,0,,normal_baseline,A,6,1,Monitor and adjust the water flow rate based on sensor data,monitor,0.150880,1,1,1,0,1,0,0,2389.9,49,79,0
985,0,,normal_baseline,A,7,1,Monitor and adjust the water flow rate based on sensor readings,monitor,0.150880,1,1,1,0,1,0,0,2393.8,48,79,0
985,0,,normal_baseline,A,8,1,Monitor the water flow and pressure in the distribution network,monitor,0.150880,1,1,1,0,1,0,0,2436.3,57,79,0
985,0,,normal_baseline,A,9,0,,unclear,0.150880,1,1,1,0,0,0,0,2421.5,70,79,0
1281,0,,normal_baseline,A,0,1,Monitor sensor data for leaks and pressure fluctuations.,monitor,0.181975,1,1,1,0,1,0,0,2409.2,66,79,0
1281,0,,normal_baseline,A,1,1,Monitor sensor data for potential failures,monitor,0.181975,1,1,1,0,1,0,0,2403.3,69,79,0
1281,0,,normal_baseline,A,2,1,Monitor the water pressure and flow rate in the distribution network,monitor,0.181975,1,1,1,0,1,0,0,2458.6,66,79,0
1281,0,,normal_baseline,A,3,1,Monitor and adjust water flow based on sensor readings,monitor,0.181975,1,1,1,0,1,0,0,2576.0,85,79,0
1281,0,,normal_baseline,A,4,1,Monitor sensor data for leaks or pressure issues,monitor,0.181975,1,1,1,0,1,0,0,2459.4,62,79,0
